id_API,anoApresentacao,dataApresentacao,tipo,ano_query,temas,partidos
15115,1987.0,1987-03-23T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Direito Penal e Processual Penal,PDT
15606,1988.0,1988-04-13T00:00,Projeto de Lei,1990.0,Administração Pública,PMDB
15641,1983.0,1983-04-14T00:00,Projeto de Lei,1990.0,Direito Penal e Processual Penal,PTB
15760,1988.0,1988-05-24T00:00,Projeto de Lei,1990.0,Meio Ambiente e Desenvolvimento Sustentável,PSDB
15805,1988.0,1988-03-12T00:00,Projeto de Lei,1990.0,Meio Ambiente e Desenvolvimento Sustentável,PSDB
15859,1995.0,1995-08-09T00:00,Projeto de Lei,1990.0,Direito Penal e Processual Penal,PFL
16108,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,Economia,PT
16117,1988.0,1988-10-10T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Direito Constitucional; Direito e Justiça; Direito Penal e Processual Penal,PMDB
16125,1988.0,1988-09-21T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
16143,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
16205,1988.0,1988-10-13T00:00,Projeto de Lei,1990.0,"Energia, Recursos Hídricos e Minerais",PPS
16259,1988.0,1988-10-18T00:00,Projeto de Lei,1990.0,Saúde,PTB
16270,1988.0,1988-10-26T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
16331,1988.0,1988-11-17T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
16339,1988.0,1988-11-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
16342,1988.0,1988-11-22T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
16377,1988.0,1988-11-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
16412,1988.0,1988-11-23T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
16430,1988.0,1988-11-24T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
16441,1988.0,1988-11-24T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
16553,1988.0,1988-12-02T00:00,Projeto de Lei,1990.0,Estrutura Fundiária,PMDB
16556,1988.0,1988-12-02T00:00,Projeto de Lei,1990.0,"Energia, Recursos Hídricos e Minerais",PDT
16573,1988.0,1988-12-05T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDS
16774,1989.0,1989-02-16T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Direitos Humanos e Minorias,PSDB
16816,1989.0,1989-02-22T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Trabalho e Emprego,PMDB
16824,1989.0,1989-02-20T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
16832,1989.0,1989-02-20T00:00,Projeto de Lei,1990.0,Estrutura Fundiária,PPR
16849,1989.0,1989-02-23T00:00,Projeto de Lei,1990.0,Administração Pública,PMDB
16857,1989.0,1989-02-23T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PL
16908,1989.0,1989-03-01T00:00,Projeto de Lei,1990.0,"Direitos Humanos e Minorias; Energia, Recursos Hídricos e Minerais",PDT
16947,1989.0,1989-03-01T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PDS
16954,1989.0,1989-03-01T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil,PSB
17002,1989.0,1989-03-07T00:00,Projeto de Lei,1990.0,Direito Penal e Processual Penal,PFL
17110,1989.0,1989-03-13T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil,PMDB
17177,1989.0,1989-03-16T00:00,Projeto de Lei,1990.0,Previdência e Assistência Social,PDT
17229,1989.0,1989-03-16T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
17432,1989.0,1989-04-05T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
17468,1989.0,1989-04-06T00:00,Projeto de Lei,1990.0,Economia,PMDB
17606,1989.0,1989-04-25T00:00,Projeto de Lei,1990.0,Direito Penal e Processual Penal,PFL
17637,1989.0,1989-04-24T00:00,Projeto de Lei,1990.0,Direito e Defesa do Consumidor; Finanças Públicas e Orçamento,PRN
17679,1989.0,1989-04-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
17785,1989.0,1989-04-27T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
17816,1989.0,1989-05-04T00:00,Projeto de Lei,1990.0,Direito Penal e Processual Penal; Economia,PDT
18161,1989.0,1989-05-24T00:00,Projeto de Lei,1990.0,Administração Pública; Trabalho e Emprego,PDS
18164,1989.0,1989-05-24T00:00,Projeto de Lei,1990.0,Administração Pública; Economia,PDS
18172,1989.0,1989-05-24T00:00,Projeto de Lei,1990.0,Saúde,PR
18241,1989.0,1989-05-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
18244,1989.0,1989-05-30T00:00,Projeto de Lei,1990.0,Saúde,PMDB
18261,1989.0,1989-05-30T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
18279,1989.0,1989-05-30T00:00,Projeto de Lei,1990.0,"Viação, Transporte e Mobilidade",PMDB
18337,1989.0,1989-06-01T00:00,Projeto de Lei,1990.0,Meio Ambiente e Desenvolvimento Sustentável,PTB
18371,1989.0,1989-06-01T00:00,Projeto de Lei,1990.0,Finanças Públicas e Orçamento,PV
18375,1989.0,1989-06-01T00:00,Projeto de Lei,1990.0,Economia,PFL
18438,1989.0,1989-06-06T00:00,Projeto de Lei,1990.0,Finanças Públicas e Orçamento,PMDB
18723,1989.0,1989-06-15T00:00,Projeto de Lei,1990.0,Direitos Humanos e Minorias; Economia,PSD
18730,1989.0,1989-06-15T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PFL
18839,1989.0,1989-06-26T00:00,Projeto de Lei,1990.0,Finanças Públicas e Orçamento,PHS
18968,1989.0,1989-06-27T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PHS
19014,1989.0,1989-06-30T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDS
19031,1984.0,1984-03-14T00:00,Projeto de Lei,1990.0,Comunicações,PTB
19066,1989.0,1989-06-27T00:00,Projeto de Lei,1990.0,Administração Pública,PMDB
19109,1989.0,1989-06-27T00:00,Projeto de Lei,1990.0,Economia,PHS
19118,1989.0,1989-08-01T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
19151,1989.0,1989-08-08T00:00,Projeto de Lei,1990.0,"Viação, Transporte e Mobilidade",PMDB
19212,1989.0,1989-08-08T00:00,Projeto de Lei,1990.0,"Energia, Recursos Hídricos e Minerais",PTB
19314,1989.0,1989-08-07T00:00,Projeto de Lei,1990.0,Administração Pública,PMDB
19317,1989.0,1989-08-08T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
19400,1989.0,1989-08-14T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
19405,1989.0,1989-08-09T00:00,Projeto de Lei,1990.0,"Indústria, Comércio e Serviços; Saúde",PMDB
19418,1989.0,1989-08-14T00:00,Projeto de Lei,1990.0,Esporte e Lazer; Trabalho e Emprego,PPB
19433,1989.0,1989-08-14T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
19454,1989.0,1989-08-10T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
19506,1989.0,1989-08-15T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
19555,1989.0,1989-08-17T00:00,Projeto de Lei,1990.0,"Indústria, Comércio e Serviços",PFL
19948,1989.0,1989-09-05T00:00,Projeto de Lei,1990.0,"Indústria, Comércio e Serviços",PMDB
19994,1989.0,1989-09-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
20090,1989.0,1989-09-14T00:00,Projeto de Lei,1990.0,Economia,PMDB
20181,1989.0,1989-09-19T00:00,Projeto de Lei,1990.0,Comunicações,PSDB
20193,1984.0,1984-06-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
20256,1989.0,1989-09-21T00:00,Projeto de Lei,1990.0,Saúde,PSDB
20265,1989.0,1989-10-10T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
20498,1989.0,1989-10-05T00:00,Projeto de Lei,1990.0,Direito Penal e Processual Penal,PTB
20533,1989.0,1989-10-10T00:00,Projeto de Lei,1990.0,Administração Pública,PP
20549,1989.0,1989-10-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
20603,1989.0,1989-10-18T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PPB
20688,1989.0,1989-12-11T00:00,Projeto de Lei,1990.0,"Indústria, Comércio e Serviços; Meio Ambiente e Desenvolvimento Sustentável",PSDB
20719,1989.0,1989-10-31T00:00,Projeto de Lei,1990.0,Meio Ambiente e Desenvolvimento Sustentável,PSDB
20835,1989.0,1989-11-29T00:00,Projeto de Lei,1990.0,Economia,PMDB
20909,1989.0,1989-12-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PPR
20911,1989.0,1989-12-12T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
20913,1989.0,1989-12-12T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
20990,1990.0,1990-02-20T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
21014,1990.0,1990-02-21T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil,PSDB
21040,1990.0,1990-03-06T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
21052,1990.0,1990-03-07T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Direito Penal e Processual Penal,ARENA
21058,1990.0,1990-03-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PFL
21060,1990.0,1990-03-07T00:00,Projeto de Lei,1990.0,Direitos Humanos e Minorias,PFL
21067,1990.0,1990-03-07T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PFL
21138,1990.0,1990-03-21T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
21140,1990.0,1990-03-21T00:00,Projeto de Lei,1990.0,Estrutura Fundiária,PT
21145,1990.0,1990-03-21T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
21161,1990.0,1990-03-27T00:00,Projeto de Lei,1990.0,Saúde,PT
21183,1990.0,1990-04-25T00:00,Projeto de Lei,1990.0,"Viação, Transporte e Mobilidade",PMDB
21211,1990.0,1990-05-15T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
21212,1990.0,1990-04-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDS
21214,1990.0,1990-05-16T00:00,Projeto de Lei,1990.0,"Agricultura, Pecuária, Pesca e Extrativismo; Finanças Públicas e Orçamento",PSDB
21215,1990.0,1990-05-15T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
21216,1990.0,1990-05-15T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Trabalho e Emprego,PSDB
21218,1990.0,1990-05-24T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PMDB
21219,1990.0,1990-05-28T00:00,Projeto de Lei,1990.0,Meio Ambiente e Desenvolvimento Sustentável,PSDB
21221,1990.0,1990-05-29T00:00,Projeto de Lei,1990.0,Economia,PSDB
21222,1990.0,1990-05-10T00:00,Projeto de Lei,1990.0,"Energia, Recursos Hídricos e Minerais; Homenagens e Datas Comemorativas",PMDB
21225,1990.0,1990-05-29T00:00,Projeto de Lei,1990.0,Economia; Trabalho e Emprego,PT
21228,1990.0,1990-06-06T00:00,Projeto de Lei,1990.0,"Arte, Cultura e Religião",PT
21231,1990.0,1990-07-09T00:00,Projeto de Lei,1990.0,Saúde; Trabalho e Emprego,PT
21235,1990.0,1990-06-20T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
21237,1990.0,1990-06-27T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
21238,1990.0,1990-06-28T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
21239,1990.0,1990-06-29T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSC
21243,1990.0,1990-08-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PFL
21245,1990.0,1990-08-08T00:00,Projeto de Lei,1990.0,Comunicações; Direitos Humanos e Minorias,PT
21246,1990.0,1990-08-08T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Direitos Humanos e Minorias,PRN
21248,1985.0,1985-06-05T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
21250,1990.0,1990-08-22T00:00,Projeto de Lei,1990.0,"Direitos Humanos e Minorias; Energia, Recursos Hídricos e Minerais; Meio Ambiente e Desenvolvimento Sustentável",PFL
21251,1990.0,1990-08-22T00:00,Projeto de Lei,1990.0,"Direitos Humanos e Minorias; Energia, Recursos Hídricos e Minerais",PFL
21254,1990.0,1990-09-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,SOLIDARIEDADE
21255,1990.0,1990-10-10T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PV
21256,1990.0,1990-10-24T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSB
21259,1990.0,1990-11-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
21263,1990.0,1990-11-13T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
21264,1990.0,1990-11-13T00:00,Projeto de Lei,1990.0,Administração Pública; Economia,PMDB
21265,1990.0,1990-11-28T00:00,Projeto de Lei,1990.0,Administração Pública,PDT
21271,1990.0,1990-12-12T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PCdoB
21272,1990.0,1990-12-12T00:00,Projeto de Lei,1990.0,"Arte, Cultura e Religião; Comunicações",PDT
21273,1990.0,1990-12-12T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
21275,1990.0,1990-12-13T00:00,Projeto de Lei,1990.0,"Energia, Recursos Hídricos e Minerais",PT
21276,1990.0,1990-12-12T00:00,Projeto de Lei,1990.0,"Meio Ambiente e Desenvolvimento Sustentável; Energia, Recursos Hídricos e Minerais",PT
21277,1990.0,1990-12-12T00:00,Projeto de Lei,1990.0,Administração Pública; Direito Penal e Processual Penal,PT; PSDB
21278,1990.0,1990-12-13T00:00,Projeto de Lei,1990.0,Administração Pública,PMDB
21279,1990.0,1990-12-13T00:00,Projeto de Lei,1990.0,"Comunicações; Política, Partidos e Eleições",PMDB
21289,1985.0,1985-10-31T00:00,Projeto de Lei,1990.0,Defesa e Segurança,PDS
21356,1988.0,1988-11-17T00:00,Projeto de Lei Complementar,1990.0,Trabalho e Emprego,PT
21425,1989.0,1989-04-06T00:00,Projeto de Lei Complementar,1990.0,Previdência e Assistência Social,PSB
21452,1989.0,1989-05-17T00:00,Projeto de Lei Complementar,1990.0,Trabalho e Emprego,PDS
21475,1989.0,1989-06-06T00:00,Projeto de Lei Complementar,1990.0,Finanças Públicas e Orçamento,PSDB
21482,1989.0,1989-06-15T00:00,Projeto de Lei Complementar,1990.0,Trabalho e Emprego,PMDB
21531,1989.0,1989-09-11T00:00,Projeto de Lei Complementar,1990.0,Trabalho e Emprego,PMDB
21552,1989.0,1989-09-20T00:00,Projeto de Lei Complementar,1990.0,Administração Pública; Economia; Finanças Públicas e Orçamento,PP
21576,1989.0,1989-10-23T00:00,Projeto de Lei Complementar,1990.0,Trabalho e Emprego,PSDB
21598,1989.0,1989-01-26T00:00,Projeto de Lei Complementar,1990.0,Administração Pública,PPB
21624,1990.0,1990-12-11T00:00,Projeto de Lei Complementar,1990.0,Finanças Públicas e Orçamento,PMDB
21625,1990.0,1990-12-13T00:00,Projeto de Lei Complementar,1990.0,"Energia, Recursos Hídricos e Minerais",PT
21820,1990.0,1990-11-14T00:00,Projeto de Resolução,1990.0,Processo Legislativo e Atuação Parlamentar,PFL
22201,1989.0,1989-12-14T00:00,Requerimento de Informação,1990.0,Previdência e Assistência Social; Processo Legislativo e Atuação Parlamentar,PMDB
25194,1988.0,1988-12-02T00:00,Projeto de Lei,1990.0,"Administração Pública; Direitos Humanos e Minorias; Viação, Transporte e Mobilidade",PDS
25218,1988.0,1988-12-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
25233,1989.0,1989-02-23T00:00,Projeto de Lei,1990.0,Direito Civil e Processual Civil; Direito e Justiça; Direito Penal e Processual Penal,PMDB
25430,1989.0,1989-06-08T00:00,Projeto de Lei,1990.0,Educação,PP
25437,1989.0,1989-06-13T00:00,Projeto de Lei,1990.0,Educação,PDT
25613,1989.0,1989-10-30T00:00,Projeto de Lei,1990.0,Direito e Justiça,PSB
25719,1990.0,1990-05-15T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
25722,1990.0,1990-06-26T00:00,Projeto de Lei,1990.0,Educação,PFL
25723,1990.0,1990-08-29T00:00,Projeto de Lei,1990.0,Meio Ambiente e Desenvolvimento Sustentável,PSDB
25724,1990.0,1990-11-06T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
25725,1990.0,1990-11-14T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
25727,1990.0,1990-12-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
25755,1989.0,1989-06-27T00:00,Projeto de Lei Complementar,1990.0,Administração Pública,PMDB
40589,1990.0,1990-06-28T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PFL
166981,1989.0,1989-05-03T00:00,Projeto de Decreto Legislativo,1990.0,"Política, Partidos e Eleições",PMDB
168200,1990.0,1990-05-29T00:00,Projeto de Decreto Legislativo,1990.0,Administração Pública,PT
168250,1990.0,1990-06-04T00:00,Projeto de Decreto Legislativo,1990.0,Administração Pública; Economia,REDE
168253,1990.0,1990-06-04T00:00,Projeto de Decreto Legislativo,1990.0,Administração Pública,PSDB
168265,1990.0,1990-06-04T00:00,Projeto de Decreto Legislativo,1990.0,Administração Pública; Economia,PT
168301,1990.0,1990-06-04T00:00,Projeto de Decreto Legislativo,1990.0,"Política, Partidos e Eleições",PMDB
168327,1990.0,1990-06-12T00:00,Projeto de Decreto Legislativo,1990.0,"Política, Partidos e Eleições",PDT
168331,1990.0,1990-06-12T00:00,Projeto de Decreto Legislativo,1990.0,Administração Pública; Economia,PT
168666,1990.0,1990-10-30T00:00,Projeto de Decreto Legislativo,1990.0,"Arte, Cultura e Religião",PT
168699,1990.0,1990-11-14T00:00,Projeto de Decreto Legislativo,1990.0,"Arte, Cultura e Religião; Comunicações",PMDB
169218,1989.0,1989-03-27T00:00,Proposta de Emenda à Constituição,1990.0,"Política, Partidos e Eleições",PDS
169237,1989.0,1989-06-28T00:00,Proposta de Emenda à Constituição,1990.0,"Política, Partidos e Eleições",PSDB
169247,1989.0,1989-06-27T00:00,Proposta de Emenda à Constituição,1990.0,Finanças Públicas e Orçamento,PSD
169297,1989.0,1989-10-19T00:00,Proposta de Emenda à Constituição,1990.0,"Política, Partidos e Eleições",PMDB
169303,1990.0,1990-05-21T00:00,Proposta de Emenda à Constituição,1990.0,Finanças Públicas e Orçamento; Saúde,PDC
169307,1990.0,1990-05-03T00:00,Proposta de Emenda à Constituição,1990.0,Finanças Públicas e Orçamento,PDS
169309,1990.0,1990-05-14T00:00,Proposta de Emenda à Constituição,1990.0,Administração Pública; Direito e Justiça,PMDB
169329,1990.0,1990-12-11T00:00,Proposta de Emenda à Constituição,1990.0,"Política, Partidos e Eleições",UDN
169345,1990.0,1990-12-12T00:00,Proposta de Emenda à Constituição,1990.0,Finanças Públicas e Orçamento,PST
169735,1990.0,1990-08-29T00:00,Proposta de Fiscalização e Controle,1990.0,"Energia, Recursos Hídricos e Minerais",PP
170099,1975.0,1975-03-07T00:00,Projeto de Lei,1990.0,Direitos Humanos e Minorias,PRN
170743,1987.0,1987-04-14T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PTB
170879,1987.0,1987-04-28T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
171600,1987.0,1987-05-04T00:00,Projeto de Lei,1990.0,Educação,PMDB
171616,1987.0,1987-05-05T00:00,Projeto de Lei,1990.0,Educação,PMDB
172063,1975.0,1975-04-09T00:00,Projeto de Lei,1990.0,"Arte, Cultura e Religião",PDS
173385,1987.0,1987-09-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
174080,1987.0,1987-11-19T00:00,Projeto de Lei,1990.0,Administração Pública,PDS
174270,1987.0,1987-12-03T00:00,Projeto de Lei,1990.0,"Administração Pública; Energia, Recursos Hídricos e Minerais",PFL
174283,1979.0,1979-04-03T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
175626,1979.0,1979-04-09T00:00,Projeto de Lei,1990.0,Administração Pública,PDS
178758,1983.0,1983-04-20T00:00,Projeto de Lei,1990.0,Processo Legislativo e Atuação Parlamentar,PFL
179714,1975.0,1975-06-10T00:00,Projeto de Lei,1990.0,Homenagens e Datas Comemorativas,PDT
180081,1988.0,1988-05-17T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PRN
180535,1983.0,1983-04-27T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
180536,1988.0,1988-05-18T00:00,Projeto de Lei,1990.0,Finanças Públicas e Orçamento; Meio Ambiente e Desenvolvimento Sustentável,PMDB
181835,1972.0,1972-06-29T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,ARENA
183739,1983.0,1983-05-17T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PMDB
184223,1988.0,1988-09-15T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDS
184563,1988.0,1988-09-14T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
184668,1988.0,1988-09-19T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
185254,1988.0,1988-09-26T00:00,Projeto de Lei,1990.0,Administração Pública,PT
185551,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
185567,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
185785,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
185863,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
186014,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,Finanças Públicas e Orçamento,PMDB
186029,1988.0,1988-10-11T00:00,Projeto de Lei,1990.0,"Trabalho e Emprego; Viação, Transporte e Mobilidade",PDT
186172,1988.0,1988-09-21T00:00,Projeto de Lei,1990.0,Previdência e Assistência Social,PDT
186203,1988.0,1988-10-12T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
186429,1988.0,1988-10-13T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
186536,1988.0,1988-10-12T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
186583,1988.0,1988-10-13T00:00,Projeto de Lei,1990.0,Administração Pública; Trabalho e Emprego,PMDB
186617,1988.0,1988-10-12T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
187194,1988.0,1988-10-25T00:00,Projeto de Lei,1990.0,Administração Pública; Comunicações,PT
187226,1988.0,1988-10-18T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
187259,1988.0,1988-10-18T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
187293,1988.0,1988-10-18T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
187375,1988.0,1988-10-26T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
188240,1988.0,1988-11-29T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
188330,1988.0,1988-11-22T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PT
188532,1988.0,1988-11-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
188561,1988.0,1988-11-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
189028,1988.0,1988-11-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PPB
189058,1988.0,1988-11-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
189144,1988.0,1988-11-30T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
189274,1983.0,1983-06-26T00:00,Projeto de Lei,1990.0,Administração Pública; Relações Internacionais e Comércio Exterior,PTB
189388,1988.0,1988-11-28T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
189431,1988.0,1988-11-28T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
189459,1988.0,1988-11-25T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
189488,1988.0,1988-12-05T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
189502,1988.0,1988-12-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
189757,1988.0,1988-11-28T00:00,Projeto de Lei,1990.0,Educação,PSDB
189796,1983.0,1983-05-30T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PDS
189946,1988.0,1988-11-30T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PMDB
189973,1988.0,1988-11-30T00:00,Projeto de Lei,1990.0,"Homenagens e Datas Comemorativas; Viação, Transporte e Mobilidade",PMDB
190170,1988.0,1988-12-08T00:00,Projeto de Lei,1990.0,"Viação, Transporte e Mobilidade",PSDB
190183,1988.0,1988-12-08T00:00,Projeto de Lei,1990.0,Finanças Públicas e Orçamento,PMDB
190223,1988.0,1988-12-07T00:00,Projeto de Lei,1990.0,"Viação, Transporte e Mobilidade",PMDB
190436,1988.0,1988-12-01T00:00,Projeto de Lei,1990.0,"Política, Partidos e Eleições",PPB
190716,1988.0,1988-12-07T00:00,Projeto de Lei,1990.0,Direito e Defesa do Consumidor,PTB
190849,1988.0,1988-12-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
191022,1988.0,1988-12-07T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
191104,1988.0,1988-12-08T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PSDB
191304,1988.0,1988-12-09T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PDT
191449,1983.0,1983-06-20T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PTB
192000,1988.0,1988-12-09T00:00,Projeto de Lei,1990.0,"Agricultura, Pecuária, Pesca e Extrativismo; Meio Ambiente e Desenvolvimento Sustentável",PMDB
192246,1988.0,1988-12-09T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,ARENA
192258,1988.0,1988-12-09T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,ARENA
192461,1989.0,1989-02-23T00:00,Projeto de Lei,1990.0,"Energia, Recursos Hídricos e Minerais",PTB
192510,1989.0,1989-02-20T00:00,Projeto de Lei,1990.0,Finanças Públicas e Orçamento,PSB
192584,1989.0,1989-02-22T00:00,Projeto de Lei,1990.0,Administração Pública,UNIÃO
192632,1989.0,1989-02-22T00:00,Projeto de Lei,1990.0,Administração Pública; Finanças Públicas e Orçamento,PL
192733,1989.0,1989-02-16T00:00,Projeto de Lei,1990.0,Administração Pública,PPB
192784,1989.0,1989-02-23T00:00,Projeto de Lei,1990.0,Administração Pública; Trabalho e Emprego,PMDB
192808,1989.0,1989-02-20T00:00,Projeto de Lei,1990.0,Administração Pública,PPB
192901,1989.0,1989-02-20T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
192925,1989.0,1989-02-16T00:00,Projeto de Lei,1990.0,Trabalho e Emprego,PMDB
192974,1989.0,1989-02-20T00:00,Projeto de Lei,1990.0,Direitos Humanos e Minorias,PDT
193062,1989.0,1989-02-23T00:00,Projeto de Lei,1990.0,Administração Pública,PDS
